type,gender,vage,age,ageg,region,num,cost
C,M,3,27,3,IL,4,4368.15
C,M,3,28,3,OH,76,108319.25
C,M,3,28,3,IN,3,2380
C,M,3,28,3,WI,8,4772.75
C,M,3,28,3,MI,3,2720
C,M,3,28,3,IL,6,4437
C,M,3,29,3,OH,75,116857.7
C,M,3,29,3,IN,2,1700
C,M,3,29,3,WI,14,15626.05
C,M,3,29,3,MI,0,0
C,M,3,29,3,IL,2,5545.4
C,M,3,30,3,OH,86,114167.9
C,M,3,30,3,IN,8,13445.6
C,M,3,30,3,WI,8,24755.4
C,M,3,30,3,MI,0,0
C,M,3,31,4,OH,90,163704.46
C,M,3,31,4,IN,6,8244.15
C,M,3,31,4,WI,9,9905.9
C,M,3,31,4,MI,0,0
C,M,3,31,4,IL,1,4878.15
C,M,3,32,4,OH,98,199935.05
C,M,3,32,4,IN,17,20742.63
C,M,3,32,4,WI,11,11316.9
C,M,3,32,4,MI,2,1683
C,M,3,32,4,IL,3,5837.25
C,M,3,33,4,OH,113,205609.9
C,M,3,33,4,IN,4,13515
C,M,3,33,4,WI,8,17159.35
C,M,3,33,4,MI,5,3870.5
C,M,3,33,4,IL,2,12065.75
C,M,3,34,4,OH,98,202447.7
C,M,3,34,4,IN,7,7990
C,M,3,34,4,WI,13,11506.45
C,M,3,34,4,MI,6,54300.63
C,M,3,34,4,IL,2,4079.15
C,M,3,35,4,OH,64,102800.93
C,M,3,35,4,IN,15,15825.25
C,M,3,35,4,WI,8,6315.5
C,M,3,35,4,MI,2,807.5
C,M,3,35,4,IL,10,6594.3
C,M,3,36,4,OH,84,135581.6
C,M,3,36,4,IN,4,10875.75
C,M,3,36,4,WI,18,29656.5
C,M,3,36,4,MI,2,17719.95
C,M,3,36,4,IL,8,11305
C,M,3,37,4,OH,70,214917.26
C,M,3,37,4,IN,11,21675.05
C,M,3,37,4,WI,11,20710
C,M,3,37,4,MI,1,790.5
C,M,3,37,4,IL,5,6734.13
C,M,3,38,4,OH,81,164939.65
C,M,3,38,4,IN,7,6213.5
C,M,3,38,4,WI,9,13505.6
C,M,3,38,4,MI,4,17042.5
C,M,3,38,4,IL,0,0
C,M,3,39,4,OH,60,135510.7
C,M,3,39,4,IN,8,12482.5
C,M,3,39,4,WI,14,37019.85
C,M,3,39,4,MI,9,10246.75
C,M,3,39,4,IL,5,4890.5
C,M,3,40,4,OH,93,191298.7
C,M,3,40,4,IN,12,27239
C,M,3,40,4,WI,7,8112.4
C,M,3,40,4,MI,5,14981.25
C,M,3,40,4,IL,5,5771.5
C,M,3,41,5,OH,58,126609.6
C,M,3,41,5,IN,11,28509
C,M,3,41,5,WI,13,28226.65
C,M,3,41,5,MI,0,0
C,M,3,41,5,IL,8,47761.5
C,M,3,42,5,OH,75,94762.3
C,M,3,42,5,IN,12,26528.5
C,M,3,42,5,WI,5,11839.65
C,M,3,42,5,MI,4,4080
C,M,3,42,5,IL,3,7270.05
C,M,3,43,5,OH,61,117376.5
C,M,3,43,5,IN,5,5465.5
C,M,3,43,5,WI,7,44525.1
C,M,3,43,5,MI,1,1043.8
C,M,3,43,5,IL,4,2388.5
C,M,3,44,5,OH,71,127094
C,M,3,44,5,IN,8,7667
C,M,3,44,5,WI,2,8030.8
C,M,3,44,5,MI,4,6312.95
C,M,3,44,5,IL,8,12184.75
C,M,3,45,5,OH,62,86873.1
C,M,3,45,5,IN,4,5992.5
C,M,3,45,5,WI,6,8750
C,M,3,45,5,MI,1,1700
C,M,3,45,5,IL,2,1360
C,M,3,46,5,OH,52,86900.99
C,M,3,46,5,IN,5,8755
C,M,3,46,5,WI,7,11136.7
C,M,3,46,5,MI,3,7051.6
C,M,3,46,5,IL,2,2265.25
C,M,3,47,5,OH,79,109429.65
C,M,3,47,5,IN,5,7777.5
C,M,3,47,5,WI,1,4530.4
C,M,3,47,5,MI,5,32349.3
C,M,3,47,5,IL,10,11069.5
C,M,3,48,5,OH,55,77577
C,M,3,48,5,IN,9,12155
C,M,3,48,5,WI,4,4942.75
C,M,3,48,5,MI,1,510
C,M,3,48,5,IL,2,2303.5
C,M,3,49,5,OH,34,79362.3
C,M,3,49,5,IN,6,11088
C,M,3,49,5,WI,0,0
C,M,3,49,5,MI,2,5967.85
C,M,3,49,5,IL,1,510
C,M,3,50,5,OH,32,27760.15
C,M,3,50,5,IN,2,1742.5
C,M,3,50,5,WI,2,1975
C,M,3,50,5,MI,3,4607
C,M,3,50,5,IL,0,0
C,M,3,51,6,OH,28,36081.65
C,M,3,51,6,IN,3,3357.5
C,M,3,51,6,WI,3,20952.5
C,M,3,51,6,MI,4,3190.5
C,M,3,51,6,IL,2,3191.75
C,M,3,52,6,OH,31,44121.1
C,M,3,52,6,IN,5,2885.75
C,M,3,52,6,WI,3,2809.25
C,M,3,52,6,MI,1,1858.1
C,M,3,52,6,IL,4,6154
C,M,3,53,6,OH,36,75750.65
C,M,3,53,6,IN,3,5578.13
C,M,3,53,6,WI,1,552.5
C,M,3,53,6,MI,2,4472.7
C,M,3,53,6,IL,0,0
C,M,3,54,6,OH,24,34003.75
C,M,3,54,6,IN,4,5737.5
C,M,3,54,6,WI,0,0
C,M,3,54,6,MI,2,765
C,M,3,54,6,IL,1,1224
C,M,3,55,6,OH,27,59552.15
C,M,3,55,6,IN,4,9095
C,M,3,55,6,WI,2,1827.5
C,M,3,55,6,MI,2,816
C,M,3,55,6,IL,1,1014.05
C,M,3,56,6,OH,28,29118.3
C,M,3,56,6,IN,4,4683.5
C,M,3,56,6,WI,1,1445
C,M,3,56,6,MI,0,0
C,M,3,56,6,IL,1,1572.5
C,M,3,57,6,OH,25,41576.05
C,M,3,57,6,IN,3,3102.5
C,M,3,57,6,WI,1,552.5
C,M,3,57,6,MI,0,0
C,M,3,57,6,IL,0,0
C,M,3,58,6,OH,20,24173
C,M,3,58,6,IN,6,7107.5
C,M,3,58,6,WI,2,1317.5
C,M,3,58,6,MI,2,2108
C,M,3,58,6,IL,2,1147.5
C,M,3,59,6,OH,14,35444.15
C,M,3,59,6,IN,1,1870
C,M,3,59,6,WI,0,0
C,M,3,59,6,MI,0,0
C,M,3,59,6,IL,2,1367.65
C,M,3,60,6,OH,9,29402.35
C,M,3,60,6,IN,1,510
C,M,3,60,6,WI,0,0
C,M,3,60,6,MI,2,3065.1
C,M,3,60,6,IL,0,0
C,M,3,61,7,OH,6,5731.55
C,M,3,61,7,IN,2,2125
C,M,3,61,7,WI,1,1105
C,M,3,61,7,MI,0,0
C,M,3,62,7,OH,7,19215.1
C,M,3,62,7,IN,0,0
C,M,3,62,7,MI,2,947
C,M,3,63,7,OH,5,10252.7
C,M,3,63,7,IN,2,5057.5
C,M,3,63,7,MI,0,0
C,M,3,64,7,OH,7,7259
C,M,3,64,7,IN,1,2805
C,M,3,64,7,WI,0,0
C,M,3,64,7,MI,1,841.5
C,M,3,64,7,IL,0,0
C,M,3,65,7,OH,1,1275
C,M,3,65,7,IN,5,13302.5
C,M,3,65,7,MI,0,0
C,M,3,66,7,OH,6,5092.35
C,M,3,66,7,IN,3,2167.5
C,M,3,67,7,OH,0,0
C,M,3,67,7,IN,0,0
C,M,3,68,7,OH,2,2486.8
C,M,3,68,7,IN,0,0
C,M,3,70,7,OH,5,3213
C,M,3,70,7,WI,3,4428.5
C,M,3,70,7,MI,0,0
C,M,4,20,1,OH,3,1912.5
C,M,4,20,1,MI,1,510
C,M,4,21,2,OH,14,37718.35
C,M,4,22,2,OH,3,1802.85
C,M,4,22,2,WI,0,0
C,M,4,22,2,MI,2,1657.5
C,M,4,23,2,OH,11,14268.65
C,M,4,23,2,IN,1,425
C,M,4,23,2,WI,1,382.5
C,M,4,23,2,IL,0,0
C,M,4,24,2,OH,20,19826.35
C,M,4,24,2,IN,1,3400
C,M,4,24,2,MI,0,0
C,M,4,24,2,IL,0,0
C,M,4,25,2,OH,19,23700.05
C,M,4,25,2,IN,1,687.65
C,M,4,25,2,WI,3,1773.25
C,M,4,25,2,MI,0,0
C,M,4,26,3,OH,26,57264.55
C,M,4,26,3,IN,1,2592.5
C,M,4,26,3,WI,1,705.5
C,M,4,26,3,IL,0,0
C,M,4,27,3,OH,50,59215.6
C,M,4,27,3,IN,13,16617.5
C,M,4,27,3,WI,5,8938.6
C,M,4,27,3,MI,0,0
C,M,4,27,3,IL,1,2231.25
C,M,4,28,3,OH,57,56628.95
C,M,4,28,3,IN,4,5363.5
C,M,4,28,3,WI,11,9687.25
C,M,4,28,3,MI,1,465.8
C,M,4,28,3,IL,3,3430.35
C,M,4,29,3,OH,80,138266.75
C,M,4,29,3,IN,0,0
C,M,4,29,3,WI,1,340
C,M,4,29,3,MI,4,28669.31
C,M,4,29,3,IL,0,0
C,M,4,30,3,OH,77,113052.95
C,M,4,30,3,IN,9,10778
C,M,4,30,3,WI,8,9926.95
C,M,4,30,3,MI,0,0
C,M,4,30,3,IL,1,765
C,M,4,31,4,OH,38,54026
C,M,4,31,4,IN,7,5210.5
C,M,4,31,4,WI,8,8743.5
C,M,4,31,4,MI,0,0
C,M,4,31,4,IL,1,5859.05
C,M,4,32,4,OH,69,86935.65
C,M,4,32,4,IN,11,13329.25
C,M,4,32,4,WI,8,13650.6
C,M,4,32,4,MI,4,59215.25
C,M,4,33,4,OH,53,71591.55
C,M,4,33,4,IN,16,22865
C,M,4,33,4,WI,2,1445
C,M,4,33,4,MI,1,765
C,M,4,33,4,IL,3,2550
C,M,4,34,4,OH,73,92723.95
C,M,4,34,4,IN,15,39765
C,M,4,34,4,WI,13,10365.8
C,M,4,34,4,MI,5,23270.68
C,M,4,34,4,IL,5,2704.7
C,M,4,35,4,OH,55,117912.35
C,M,4,35,4,IN,13,16022.5
C,M,4,35,4,WI,11,11013.45
C,M,4,35,4,MI,4,2244
C,M,4,35,4,IL,3,3832.7
C,M,4,36,4,OH,71,93643.7
C,M,4,36,4,IN,3,3910
C,M,4,36,4,WI,10,15486.45
C,M,4,36,4,MI,5,5923.65
C,M,4,36,4,IL,3,1666
C,M,4,37,4,OH,78,222198.3
C,M,4,37,4,IN,10,24119.25
C,M,4,37,4,WI,9,24024.25
C,M,4,37,4,MI,2,1083.75
C,M,4,37,4,IL,4,2618
C,M,4,38,4,OH,55,107159.5
C,M,4,38,4,IN,10,11696.75
C,M,4,38,4,WI,6,6013.75
C,M,4,38,4,MI,1,748
C,M,4,38,4,IL,5,4335
C,M,4,39,4,OH,51,73965.98
C,M,4,39,4,IN,6,11723.25
C,M,4,39,4,WI,11,12621.1
C,M,4,39,4,MI,4,6919
C,M,4,39,4,IL,6,3238.5
C,M,4,40,4,OH,41,82488.55
C,M,4,40,4,IN,6,16592
C,M,4,40,4,WI,7,7957.5
C,M,4,40,4,MI,2,3442.5
C,M,4,40,4,IL,4,2720
C,M,4,41,5,OH,54,102169.35
C,M,4,41,5,IN,6,7050.75
C,M,4,41,5,WI,15,26278.6
C,M,4,41,5,MI,2,1751
C,M,4,41,5,IL,4,10166.85
C,M,4,42,5,OH,57,94167.6
C,M,4,42,5,IN,4,8967.5
C,M,4,42,5,WI,11,20410.1
C,M,4,42,5,MI,1,510
C,M,4,42,5,IL,2,5780
C,M,4,43,5,OH,44,120869.75
C,M,4,43,5,IN,3,3417
C,M,4,43,5,WI,6,10170.6
C,M,4,43,5,MI,2,2108
C,M,4,43,5,IL,4,10888.5
C,M,4,44,5,OH,37,56049.11
C,M,4,44,5,IN,3,4335
C,M,4,44,5,WI,4,3000.5
C,M,4,44,5,MI,0,0
C,M,4,44,5,IL,3,9936.5
C,M,4,45,5,OH,46,85548.3
C,M,4,45,5,IN,9,13200
C,M,4,45,5,WI,5,8122.6
C,M,4,45,5,MI,5,10726.15
C,M,4,45,5,IL,3,11345.8
C,M,4,46,5,OH,35,266960.9
C,M,4,46,5,IN,7,5202.5
C,M,4,46,5,WI,9,15603.65
C,M,4,46,5,MI,3,4987.8
C,M,4,46,5,IL,0,0
C,M,4,47,5,OH,46,81391.95
C,M,4,47,5,IN,1,595
C,M,4,47,5,WI,4,7509.75
C,M,4,47,5,MI,8,15276.5
C,M,4,47,5,IL,7,9597.35
C,M,4,48,5,OH,34,40891.05
C,M,4,48,5,IN,1,1462
C,M,4,48,5,WI,0,0
C,M,4,48,5,MI,3,6481.25
C,M,4,48,5,IL,3,25389.5
C,M,4,49,5,OH,26,71146.9
C,M,4,49,5,IN,5,4764.75
C,M,4,49,5,WI,0,0
C,M,4,49,5,MI,3,53749.78
C,M,4,49,5,IL,3,3514.75
C,M,4,50,5,OH,27,42051.5
C,M,4,50,5,IN,8,10401.5
C,M,4,50,5,WI,0,0
C,M,4,50,5,MI,1,1099.05
C,M,4,50,5,IL,3,2762.5
C,M,4,51,6,OH,31,31308.9
C,M,4,51,6,IN,7,6017
C,M,4,51,6,WI,0,0
C,M,4,51,6,MI,1,425
C,M,4,51,6,IL,1,2567
C,M,4,52,6,OH,36,73016.65
C,M,4,52,6,IN,4,12032.5
C,M,4,52,6,WI,0,0
C,M,4,52,6,MI,2,1101.6
C,M,4,53,6,OH,26,52650.7
C,M,4,53,6,IN,1,1615
C,M,4,53,6,WI,0,0
C,M,4,53,6,MI,3,5032
C,M,4,53,6,IL,2,1870
C,M,4,54,6,OH,11,9872.65
C,M,4,54,6,IN,5,6638.5
C,M,4,54,6,WI,0,0
C,M,4,54,6,MI,2,12002
C,M,4,54,6,IL,0,0
C,M,4,55,6,OH,11,14503.55
C,M,4,55,6,IN,2,2082.5
C,M,4,55,6,WI,0,0
C,M,4,55,6,MI,0,0
C,M,4,55,6,IL,0,0
C,M,4,56,6,OH,22,20650.85
C,M,4,56,6,IN,4,3017.5
C,M,4,56,6,WI,2,3556.4
C,M,4,56,6,MI,5,10235.7
C,M,4,56,6,IL,3,1275
C,M,4,57,6,OH,14,22342.25
C,M,4,57,6,IN,2,1790
C,M,4,57,6,MI,2,4389.4
C,M,4,57,6,IL,1,765
C,M,4,58,6,OH,6,6171
C,M,4,58,6,IN,5,5372
C,M,4,58,6,WI,1,850
C,M,4,58,6,MI,2,2046
C,M,4,58,6,IL,1,382.5
C,M,4,59,6,OH,16,57591.05
C,M,4,59,6,IN,1,2252.5
C,M,4,59,6,WI,0,0
C,M,4,59,6,IL,0,0
C,M,4,60,6,OH,14,15126.95
C,M,4,60,6,IN,0,0
C,M,4,60,6,WI,2,2125
C,M,4,60,6,MI,1,6575.18
C,M,4,60,6,IL,0,0
C,M,4,61,7,OH,2,1572.5
C,M,4,61,7,IN,1,2592.5
C,M,4,61,7,WI,0,0
C,M,4,61,7,MI,0,0
C,M,4,61,7,IL,2,701.25
C,M,4,62,7,OH,6,13596.6
C,M,4,62,7,IN,3,2167.5
C,M,4,63,7,OH,5,3008.6
C,M,4,63,7,IN,0,0
C,M,4,63,7,WI,1,1351.5
C,M,4,63,7,MI,2,1317.5
C,M,4,64,7,OH,13,12464.4
C,M,4,64,7,IN,1,1360
C,M,4,64,7,IL,0,0
C,M,4,65,7,OH,0,0
C,M,4,65,7,IN,0,0
C,M,4,65,7,MI,0,0
C,M,4,66,7,OH,4,3615.9
C,M,4,66,7,IN,1,1504.5
C,M,4,66,7,WI,1,1275
C,M,4,67,7,OH,1,2524
C,M,4,67,7,WI,0,0
C,M,4,68,7,OH,1,595
C,M,4,69,7,OH,1,1105
C,M,4,69,7,IN,0,0
C,M,4,70,7,OH,2,3536
C,M,4,70,7,MI,0,0
C,M,4,70,7,IL,0,0
C,M,5,18,1,OH,0,0
C,M,5,19,1,OH,3,1377
C,M,5,20,1,OH,0,0
C,M,5,20,1,WI,2,13353.5
C,M,5,21,2,OH,5,10528.1
C,M,5,21,2,WI,1,850
C,M,5,22,2,OH,11,22300.1
C,M,5,22,2,IN,0,0
C,M,5,22,2,MI,2,2375.75
C,M,5,22,2,IL,1,680
C,M,5,23,2,OH,6,24315.95
C,M,5,23,2,IN,0,0
C,M,5,23,2,WI,0,0
C,M,5,24,2,OH,15,21773.2
C,M,5,24,2,IN,0,0
C,M,5,24,2,WI,1,719.95
C,M,5,24,2,MI,0,0
C,M,5,24,2,IL,0,0
C,M,5,25,2,OH,13,14377.75
C,M,5,25,2,IN,2,1952.5
C,M,5,25,2,WI,0,0
C,M,5,25,2,MI,0,0
C,M,5,26,3,OH,19,22139.1
C,M,5,26,3,IN,0,0
C,M,5,26,3,WI,3,5610
C,M,5,26,3,MI,0,0
C,M,5,27,3,OH,28,34627.3
C,M,5,27,3,IN,0,0
C,M,5,27,3,WI,0,0
C,M,5,27,3,MI,0,0
C,M,5,27,3,IL,1,434.35
C,M,5,28,3,OH,21,40662.05
C,M,5,28,3,IN,7,8020
C,M,5,28,3,WI,5,26632.2
C,M,5,28,3,MI,2,3697.5
C,M,5,28,3,IL,1,425
C,M,5,29,3,OH,66,192671.42
C,M,5,29,3,IN,6,8396.87
C,M,5,29,3,WI,1,280
C,M,5,29,3,MI,1,255
C,M,5,29,3,IL,1,612
C,M,5,30,3,OH,40,76832.8
C,M,5,30,3,IN,0,0
C,M,5,30,3,WI,2,3400
C,M,5,30,3,MI,0,0
C,M,5,30,3,IL,0,0
C,M,5,31,4,OH,47,75140.49
C,M,5,31,4,IN,4,3825
C,M,5,31,4,WI,2,1870
C,M,5,31,4,MI,1,595
C,M,5,31,4,IL,0,0
C,M,5,32,4,OH,63,116926.45
C,M,5,32,4,IN,5,6403.5
C,M,5,32,4,WI,6,5536.4
C,M,5,32,4,MI,1,314.5
C,M,5,32,4,IL,2,382.5
C,M,5,33,4,OH,57,65906.65
C,M,5,33,4,IN,4,5057.5
C,M,5,33,4,WI,2,2498.15
C,M,5,33,4,MI,2,1882.75
C,M,5,33,4,IL,0,0
C,M,5,34,4,OH,42,48446.41
C,M,5,34,4,IN,4,5244.5
C,M,5,34,4,WI,5,17975.85
C,M,5,34,4,MI,0,0
C,M,5,34,4,IL,2,722.5
C,M,5,35,4,OH,69,80508.05
C,M,5,35,4,IN,6,8015.5
C,M,5,35,4,WI,4,3764.65
C,M,5,35,4,MI,0,0
C,M,5,35,4,IL,0,0
C,M,5,36,4,OH,49,49569.2
C,M,5,36,4,IN,6,9246.2
C,M,5,36,4,WI,19,57492.55
C,M,5,36,4,MI,2,3298
C,M,5,36,4,IL,1,807.5
C,M,5,37,4,OH,59,188199.4
C,M,5,37,4,IN,6,9307.5
C,M,5,37,4,WI,9,8367.9
C,M,5,37,4,MI,0,0
C,M,5,37,4,IL,0,0
C,M,5,38,4,OH,69,143705.25
C,M,5,38,4,IN,2,6672.5
C,M,5,38,4,WI,4,6182.05
C,M,5,38,4,MI,2,918
C,M,5,38,4,IL,0,0
C,M,5,39,4,OH,47,69871
C,M,5,39,4,IN,3,4105.5
C,M,5,39,4,WI,4,5119.55
C,M,5,39,4,MI,3,2021.5
C,M,5,39,4,IL,2,765
C,M,5,40,4,OH,49,98803
C,M,5,40,4,IN,7,9435.5
C,M,5,40,4,WI,4,2469.25
C,M,5,40,4,MI,0,0
C,M,5,40,4,IL,2,807.5
C,M,5,41,5,OH,46,67969.95
C,M,5,41,5,IN,7,7701
C,M,5,41,5,WI,2,1014
C,M,5,41,5,MI,2,1334.5
C,M,5,41,5,IL,4,2919.75
C,M,5,42,5,OH,50,94046.55
C,M,5,42,5,IN,6,24352.5
C,M,5,42,5,WI,6,6795.75
C,M,5,42,5,MI,5,4326.5
C,M,5,42,5,IL,2,1219.75
C,M,5,43,5,OH,32,73615.1
C,M,5,43,5,IN,6,7202.25
C,M,5,43,5,WI,4,10354
C,M,5,43,5,MI,5,2210
C,M,5,43,5,IL,3,552.5
C,M,5,44,5,OH,23,22472.7
C,M,5,44,5,IN,7,7480
C,M,5,44,5,WI,1,686
C,M,5,44,5,MI,1,702.95
C,M,5,44,5,IL,0,0
C,M,5,45,5,OH,44,60408.28
C,M,5,45,5,IN,2,8117.5
C,M,5,45,5,WI,7,17510
C,M,5,45,5,MI,3,7417.1
C,M,5,45,5,IL,2,1997.5
C,M,5,46,5,OH,65,93141.05
C,M,5,46,5,IN,8,7896.5
C,M,5,46,5,WI,6,12340.05
C,M,5,46,5,MI,3,4835.65
C,M,5,46,5,IL,7,9389.95
C,M,5,47,5,OH,39,119375.05
C,M,5,47,5,IN,6,8967.5
C,M,5,47,5,WI,3,10541.7
C,M,5,47,5,MI,1,799
C,M,5,47,5,IL,1,1721.25
C,M,5,48,5,OH,39,56412.7
C,M,5,48,5,IN,9,16328.5
C,M,5,48,5,WI,2,1348
C,M,5,48,5,MI,1,2499
C,M,5,48,5,IL,0,0
C,M,5,49,5,OH,27,27207.95
C,M,5,49,5,IN,5,6413.25
C,M,5,49,5,MI,2,19354.5
C,M,5,49,5,IL,0,0
C,M,5,50,5,OH,26,36847.9
C,M,5,50,5,IN,12,119535.5
C,M,5,50,5,WI,3,6875.65
C,M,5,50,5,MI,0,0
C,M,5,50,5,IL,1,127.5
C,M,5,51,6,OH,23,54291.2
C,M,5,51,6,IN,8,35802
C,M,5,51,6,WI,1,620.5
C,M,5,51,6,MI,1,1870
C,M,5,51,6,IL,0,0
C,M,5,52,6,OH,34,82930.75
C,M,5,52,6,IN,7,9797.5
C,M,5,52,6,WI,3,3060
C,M,5,52,6,MI,0,0
C,M,5,53,6,OH,29,27683.1
C,M,5,53,6,IN,5,5448.5
C,M,5,53,6,WI,1,731
C,M,5,53,6,MI,0,0
C,M,5,53,6,IL,0,0
C,M,5,54,6,OH,18,31611.5
C,M,5,54,6,IN,2,39780
C,M,5,54,6,WI,1,765
C,M,5,54,6,MI,2,1105
C,M,5,54,6,IL,1,16659.15
C,M,5,55,6,OH,9,22942.45
C,M,5,55,6,IN,7,29155
C,M,5,55,6,WI,2,7517.4
C,M,5,55,6,MI,0,0
C,M,5,55,6,IL,1,340
C,M,5,56,6,OH,17,12789.95
C,M,5,56,6,IN,0,0
C,M,5,56,6,WI,1,674.73
C,M,5,56,6,MI,3,14888.6
C,M,5,56,6,IL,0,0
C,M,5,57,6,OH,5,3854.75
C,M,5,57,6,IN,6,6177
C,M,5,57,6,WI,0,0
C,M,5,57,6,MI,0,0
C,M,5,57,6,IL,3,1530
C,M,5,58,6,OH,6,5485.05
C,M,5,58,6,IN,3,2975
C,M,5,58,6,WI,0,0
C,M,5,58,6,MI,0,0
C,M,5,59,6,OH,14,103034.45
C,M,5,59,6,IN,0,0
C,M,5,59,6,IL,1,3357.5
C,M,5,60,6,OH,3,2575.5
C,M,5,60,6,IN,1,170
C,M,5,60,6,WI,0,0
C,M,5,60,6,MI,0,0
C,M,5,60,6,IL,1,6588.35
C,M,5,61,7,OH,3,1572.5
C,M,5,61,7,IN,0,0
C,M,5,61,7,WI,1,799
C,M,5,62,7,OH,9,16447.5
C,M,5,62,7,IN,1,595
C,M,5,62,7,WI,0,0
C,M,5,63,7,OH,3,3876
C,M,5,63,7,IN,1,506
C,M,5,63,7,WI,0,0
C,M,5,63,7,MI,0,0
C,M,5,64,7,OH,7,6370.55
C,M,5,64,7,IN,4,5057.5
C,M,5,64,7,MI,2,2720
C,M,5,65,7,OH,1,1691.5
C,M,5,65,7,MI,2,2745.5
C,M,5,65,7,IL,0,0
C,M,5,66,7,OH,0,0
C,M,5,66,7,IN,0,0
C,M,5,67,7,OH,1,11359.4
C,M,5,67,7,IN,1,510
C,M,5,68,7,OH,2,6623.2
C,M,5,68,7,MI,0,0
C,M,5,69,7,OH,2,1768
C,M,5,69,7,IL,0,0
C,M,5,70,7,OH,10,6577
C,M,5,70,7,IL,2,5219
C,M,6,19,1,OH,1,1232.5
C,M,6,20,1,OH,0,0
C,M,6,21,2,OH,5,27274.8
C,M,6,21,2,IN,0,0
C,M,6,21,2,WI,1,1225
C,M,6,22,2,OH,3,4041.75
C,M,6,22,2,IL,0,0
C,M,6,23,2,OH,9,7505.6
C,M,6,23,2,IN,0,0
C,M,6,23,2,WI,0,0
C,M,6,24,2,OH,7,5575.15
C,M,6,24,2,IN,1,1955
C,M,6,24,2,WI,1,1130.5
C,M,6,25,2,OH,10,119019.25
C,M,6,25,2,WI,2,3887.05
C,M,6,25,2,MI,0,0
C,M,6,26,3,OH,16,37896.4
C,M,6,26,3,IN,0,0
C,M,6,26,3,WI,0,0
C,M,6,26,3,IL,0,0
C,M,6,27,3,OH,28,32455.35
C,M,6,27,3,IN,0,0
C,M,6,27,3,WI,3,1326
C,M,6,27,3,MI,0,0
C,M,6,27,3,IL,0,0
C,M,6,28,3,OH,20,21393.65
C,M,6,28,3,IN,8,5457.8
C,M,6,28,3,WI,0,0
C,M,6,28,3,MI,1,2947.8
C,M,6,28,3,IL,0,0
C,M,6,29,3,OH,31,49958.2
C,M,6,29,3,IN,2,2720
C,M,6,29,3,WI,1,510
C,M,6,29,3,MI,1,840
C,M,6,30,3,OH,32,47519.65
C,M,6,30,3,IN,2,1360
C,M,6,30,3,WI,4,2350.5
C,M,6,30,3,IL,0,0
C,M,6,31,4,OH,33,43855.75
C,M,6,31,4,IN,4,29626.75
C,M,6,31,4,WI,3,3085.5
C,M,6,31,4,MI,0,0
C,M,6,31,4,IL,1,1275
C,M,6,32,4,OH,40,54699.85
C,M,6,32,4,IN,4,5023.5
C,M,6,32,4,WI,1,765
C,M,6,32,4,MI,1,340
C,M,6,33,4,OH,46,64319.15
C,M,6,33,4,IN,3,6842.5
C,M,6,33,4,WI,0,0
C,M,6,33,4,MI,0,0
C,M,6,33,4,IL,1,1275
C,M,6,34,4,OH,37,40226.99
C,M,6,34,4,IN,4,7862.5
C,M,6,34,4,WI,1,756.5
C,M,6,34,4,MI,0,0
C,M,6,35,4,OH,45,61622.14
C,M,6,35,4,IN,2,3995
C,M,6,35,4,WI,7,11211.5
C,M,6,35,4,MI,1,1317.5
C,M,6,35,4,IL,2,1105
C,M,6,36,4,OH,33,42293.07
C,M,6,36,4,IN,3,8712.5
C,M,6,36,4,WI,3,3391.5
C,M,6,36,4,MI,5,3878.55
C,M,6,36,4,IL,0,0
C,M,6,37,4,OH,43,75712.95
C,M,6,37,4,IN,2,1785
C,M,6,37,4,WI,6,4235.85
C,M,6,37,4,MI,0,0
C,M,6,37,4,IL,1,824.5
C,M,6,38,4,OH,53,114937.3
C,M,6,38,4,IN,7,12265.5
C,M,6,38,4,WI,3,7182.5
C,M,6,38,4,MI,2,1190
C,M,6,38,4,IL,0,0
C,M,6,39,4,OH,53,111053.53
C,M,6,39,4,IN,11,11602.5
C,M,6,39,4,WI,6,8610.5
C,M,6,39,4,MI,3,7487.99
C,M,6,39,4,IL,3,1980.5
C,M,6,40,4,OH,63,122234.3
C,M,6,40,4,IN,2,6800
C,M,6,40,4,WI,7,11227.65
C,M,6,40,4,MI,4,37084.22
C,M,6,40,4,IL,1,340
C,M,6,41,5,OH,57,56558.55
C,M,6,41,5,IN,4,10412.5
C,M,6,41,5,WI,3,11052.55
C,M,6,41,5,MI,1,986
C,M,6,41,5,IL,9,11369.6
C,M,6,42,5,OH,41,84910.8
C,M,6,42,5,IN,5,5322.5
C,M,6,42,5,WI,3,2782.05
C,M,6,42,5,MI,1,3527.5
C,M,6,42,5,IL,3,1997.5
C,M,6,43,5,OH,36,80738.04
C,M,6,43,5,IN,5,8117.5
C,M,6,43,5,WI,3,2175.15
C,M,6,43,5,MI,1,1530
C,M,6,43,5,IL,0,0
C,M,6,44,5,OH,50,43349.6
C,M,6,44,5,IN,1,1190
C,M,6,44,5,WI,7,7256.4
C,M,6,44,5,MI,1,3819.05
C,M,6,44,5,IL,3,2535.05
C,M,6,45,5,OH,34,81751.55
C,M,6,45,5,IN,4,10752.5
C,M,6,45,5,WI,3,2268.2
C,M,6,45,5,MI,1,4459.1
C,M,6,45,5,IL,1,463.4
C,M,6,46,5,OH,45,41822.9
C,M,6,46,5,IN,8,12089.13
C,M,6,46,5,WI,1,637.5
C,M,6,46,5,MI,0,0
